confidence,latitude,longitude,majority,crop,avg_temperature,koppen_code,ClimateCode,Climate
100,41.82765692,-106.9187437,152,Shrubland,6.178270681,6,BSk,Cold Semi-Arid
100,33.31414446,-106.7926176,152,Shrubland,12.57306238,6,BSk,Cold Semi-Arid
100,33.37720751,-106.7926176,152,Shrubland,14.18947907,6,BSk,Cold Semi-Arid
100,34.00783809,-106.7295545,152,Shrubland,12.88429177,6,BSk,Cold Semi-Arid
100,34.38621643,-106.7295545,152,Shrubland,13.31822914,6,BSk,Cold Semi-Arid
100,41.95378303,-106.7295545,152,Shrubland,6.112937493,6,BSk,Cold Semi-Arid
100,34.00783809,-106.6664915,152,Shrubland,12.34512497,6,BSk,Cold Semi-Arid
100,34.57540561,-106.6034284,152,Shrubland,13.105729,6,BSk,Cold Semi-Arid
100,33.44027057,-106.4773023,152,Shrubland,14.25187492,6,BSk,Cold Semi-Arid
100,33.75558586,-106.4773023,152,Shrubland,12.95114595,6,BSk,Cold Semi-Arid
100,33.81864892,-106.4773023,152,Shrubland,12.95114595,6,BSk,Cold Semi-Arid
100,33.94477503,-106.4773023,152,Shrubland,13.15910419,6,BSk,Cold Semi-Arid
100,33.50333363,-106.4142392,152,Shrubland,13.48393762,6,BSk,Cold Semi-Arid
100,33.56639669,-106.4142392,152,Shrubland,13.48393762,6,BSk,Cold Semi-Arid
100,33.81864892,-106.4142392,152,Shrubland,12.95114595,6,BSk,Cold Semi-Arid
100,33.94477503,-106.4142392,152,Shrubland,13.15910419,6,BSk,Cold Semi-Arid
100,33.94477503,-106.3511761,152,Shrubland,13.15910419,6,BSk,Cold Semi-Arid
100,33.94477503,-106.2881131,152,Shrubland,12.12695812,6,BSk,Cold Semi-Arid
100,33.18801834,-106.22505,152,Shrubland,15.5250001,6,BSk,Cold Semi-Arid
100,33.56639669,-106.22505,152,Shrubland,13.93006241,6,BSk,Cold Semi-Arid
100,33.62945975,-106.22505,152,Shrubland,13.93006241,6,BSk,Cold Semi-Arid
100,33.2510814,-106.161987,152,Shrubland,15.35206242,6,BSk,Cold Semi-Arid
100,33.6925228,-106.161987,152,Shrubland,13.06816657,6,BSk,Cold Semi-Arid
100,33.6925228,-106.0989239,152,Shrubland,13.06816657,6,BSk,Cold Semi-Arid
100,35.83666674,-106.0989239,152,Shrubland,11.02524995,6,BSk,Cold Semi-Arid
100,33.62945975,-106.0358608,152,Shrubland,14.30641673,6,BSk,Cold Semi-Arid
100,33.31414446,-105.9727978,152,Shrubland,13.19224995,6,BSk,Cold Semi-Arid
100,36.27810813,-105.9727978,152,Shrubland,9.534395846,6,BSk,Cold Semi-Arid
100,37.91774758,-105.9727978,152,Shrubland,5.788770755,6,BSk,Cold Semi-Arid
100,37.79162147,-105.7836086,152,Shrubland,6.242333243,6,BSk,Cold Semi-Arid
100,37.41324314,-105.6574824,152,Shrubland,6.175729097,6,BSk,Cold Semi-Arid
100,37.35018008,-105.5313563,152,Shrubland,6.175729097,6,BSk,Cold Semi-Arid
100,30.85468518,-105.1529779,152,Shrubland,15.75579178,6,BSk,Cold Semi-Arid
100,30.79162212,-105.0899149,152,Shrubland,17.74381272,6,BSk,Cold Semi-Arid
100,31.17000048,-105.0268518,152,Shrubland,15.13075006,6,BSk,Cold Semi-Arid
100,31.23306353,-105.0268518,152,Shrubland,15.13075006,6,BSk,Cold Semi-Arid
100,31.29612659,-105.0268518,152,Shrubland,15.13075006,6,BSk,Cold Semi-Arid
100,32.11594635,-104.9007257,152,Shrubland,14.31264587,6,BSk,Cold Semi-Arid
100,31.80063106,-104.7745996,152,Shrubland,15.47735421,6,BSk,Cold Semi-Arid
100,31.61144189,-104.7115365,152,Shrubland,16.08197916,6,BSk,Cold Semi-Arid
100,31.737568,-104.7115365,152,Shrubland,15.47735421,6,BSk,Cold Semi-Arid
100,31.80063106,-104.7115365,152,Shrubland,15.47735421,6,BSk,Cold Semi-Arid
100,30.28711765,-104.6484734,152,Shrubland,17.80431255,6,BSk,Cold Semi-Arid
100,31.42225271,-104.6484734,152,Shrubland,15.84458327,6,BSk,Cold Semi-Arid
100,31.48531577,-104.6484734,152,Shrubland,15.84458327,6,BSk,Cold Semi-Arid
100,31.54837883,-104.6484734,152,Shrubland,15.56829158,6,BSk,Cold Semi-Arid
100,31.80063106,-104.6484734,152,Shrubland,16.15762488,6,BSk,Cold Semi-Arid
100,31.86369412,-104.6484734,152,Shrubland,16.43904165,6,BSk,Cold Semi-Arid
100,34.76459478,-104.6484734,152,Shrubland,14.0948541,6,BSk,Cold Semi-Arid
100,31.42225271,-104.5854104,152,Shrubland,15.84458327,6,BSk,Cold Semi-Arid
100,31.48531577,-104.5854104,152,Shrubland,15.84458327,6,BSk,Cold Semi-Arid
100,31.54837883,-104.5854104,152,Shrubland,15.56829158,6,BSk,Cold Semi-Arid
100,31.80063106,-104.5854104,152,Shrubland,16.15762488,6,BSk,Cold Semi-Arid
100,32.0528833,-104.5854104,152,Shrubland,15.53035402,6,BSk,Cold Semi-Arid
100,32.24207247,-104.5854104,152,Shrubland,15.63895853,6,BSk,Cold Semi-Arid
100,34.26009032,-104.5854104,152,Shrubland,14.26793754,6,BSk,Cold Semi-Arid
100,34.57540561,-104.5854104,152,Shrubland,13.90895842,6,BSk,Cold Semi-Arid
100,35.33216229,-104.5854104,152,Shrubland,13.31272922,6,BSk,Cold Semi-Arid
100,31.35918965,-104.5223473,152,Shrubland,15.84458327,6,BSk,Cold Semi-Arid
100,31.42225271,-104.5223473,152,Shrubland,15.84458327,6,BSk,Cold Semi-Arid
100,34.89072089,-104.5223473,152,Shrubland,13.8175417,6,BSk,Cold Semi-Arid
100,35.07991006,-104.5223473,152,Shrubland,13.5797291,6,BSk,Cold Semi-Arid
100,35.14297312,-104.5223473,152,Shrubland,13.5797291,6,BSk,Cold Semi-Arid
100,31.17000048,-104.4592843,152,Shrubland,16.02877084,6,BSk,Cold Semi-Arid
100,31.23306353,-104.4592843,152,Shrubland,16.02877084,6,BSk,Cold Semi-Arid
100,31.35918965,-104.4592843,152,Shrubland,16.34420832,6,BSk,Cold Semi-Arid
100,33.6925228,-104.4592843,152,Shrubland,15.08506252,6,BSk,Cold Semi-Arid
100,34.57540561,-104.4592843,152,Shrubland,14.19420834,6,BSk,Cold Semi-Arid
100,34.82765783,-104.4592843,152,Shrubland,14.04739588,6,BSk,Cold Semi-Arid
100,34.89072089,-104.4592843,152,Shrubland,13.57016661,6,BSk,Cold Semi-Arid
100,35.07991006,-104.4592843,152,Shrubland,13.88739586,6,BSk,Cold Semi-Arid
100,31.17000048,-104.3962212,152,Shrubland,16.02877084,6,BSk,Cold Semi-Arid
100,34.76459478,-104.3962212,152,Shrubland,14.04739588,6,BSk,Cold Semi-Arid
100,35.39522534,-104.3962212,152,Shrubland,13.70772908,6,BSk,Cold Semi-Arid
100,31.10693742,-104.3331581,152,Shrubland,16.25545828,6,BSk,Cold Semi-Arid
100,34.32315338,-104.3331581,152,Shrubland,14.64981252,6,BSk,Cold Semi-Arid
100,34.76459478,-104.3331581,152,Shrubland,13.86275005,6,BSk,Cold Semi-Arid
100,35.39522534,-104.3331581,152,Shrubland,13.98020844,6,BSk,Cold Semi-Arid
100,33.6925228,-104.207032,152,Shrubland,15.03437487,6,BSk,Cold Semi-Arid
100,33.75558586,-104.207032,152,Shrubland,15.03437487,6,BSk,Cold Semi-Arid
100,33.81864892,-104.207032,152,Shrubland,15.03437487,6,BSk,Cold Semi-Arid
100,33.88171198,-104.207032,152,Shrubland,14.90504175,6,BSk,Cold Semi-Arid
100,34.07090115,-104.207032,152,Shrubland,14.7331876,6,BSk,Cold Semi-Arid
100,34.1339642,-104.207032,152,Shrubland,14.7331876,6,BSk,Cold Semi-Arid
100,35.14297312,-104.207032,152,Shrubland,14.07018759,6,BSk,Cold Semi-Arid
100,33.31414446,-104.1439689,152,Shrubland,15.73302082,6,BSk,Cold Semi-Arid
100,33.50333363,-104.1439689,152,Shrubland,15.00910407,6,BSk,Cold Semi-Arid
100,33.75558586,-104.1439689,152,Shrubland,14.89212513,6,BSk,Cold Semi-Arid
100,33.81864892,-104.1439689,152,Shrubland,14.89212513,6,BSk,Cold Semi-Arid
100,33.88171198,-104.1439689,152,Shrubland,14.85249994,6,BSk,Cold Semi-Arid
100,33.94477503,-104.1439689,152,Shrubland,14.85249994,6,BSk,Cold Semi-Arid
100,34.00783809,-104.1439689,152,Shrubland,14.6798751,6,BSk,Cold Semi-Arid
100,34.07090115,-104.1439689,152,Shrubland,14.6798751,6,BSk,Cold Semi-Arid
100,34.1339642,-104.1439689,152,Shrubland,14.6798751,6,BSk,Cold Semi-Arid
100,34.19702726,-104.1439689,152,Shrubland,14.49589584,6,BSk,Cold Semi-Arid
100,34.26009032,-104.1439689,152,Shrubland,14.49589584,6,BSk,Cold Semi-Arid
100,35.4582884,-104.1439689,152,Shrubland,14.04997921,6,BSk,Cold Semi-Arid
100,33.50333363,-104.0809059,152,Shrubland,15.00910407,6,BSk,Cold Semi-Arid
100,33.81864892,-104.0809059,152,Shrubland,14.89212513,6,BSk,Cold Semi-Arid
100,33.88171198,-104.0809059,152,Shrubland,14.85249994,6,BSk,Cold Semi-Arid
100,34.00783809,-104.0809059,152,Shrubland,14.6798751,6,BSk,Cold Semi-Arid
100,34.07090115,-104.0809059,152,Shrubland,14.6798751,6,BSk,Cold Semi-Arid
100,34.1339642,-104.0809059,152,Shrubland,14.6798751,6,BSk,Cold Semi-Arid
100,34.26009032,-104.0809059,152,Shrubland,14.49589584,6,BSk,Cold Semi-Arid
100,34.51234255,-104.0809059,152,Shrubland,13.91464591,6,BSk,Cold Semi-Arid
100,33.62945975,-104.0178428,152,Shrubland,15.00910407,6,BSk,Cold Semi-Arid
100,33.81864892,-104.0178428,152,Shrubland,14.89212513,6,BSk,Cold Semi-Arid
100,33.88171198,-104.0178428,152,Shrubland,14.85249994,6,BSk,Cold Semi-Arid
100,33.94477503,-104.0178428,152,Shrubland,14.85249994,6,BSk,Cold Semi-Arid
100,34.00783809,-104.0178428,152,Shrubland,14.6798751,6,BSk,Cold Semi-Arid
100,34.07090115,-104.0178428,152,Shrubland,14.6798751,6,BSk,Cold Semi-Arid
100,34.1339642,-104.0178428,152,Shrubland,14.6798751,6,BSk,Cold Semi-Arid
100,34.19702726,-104.0178428,152,Shrubland,14.49589584,6,BSk,Cold Semi-Arid
100,35.016847,-104.0178428,152,Shrubland,14.14122921,6,BSk,Cold Semi-Arid
100,33.81864892,-103.9547797,152,Shrubland,14.5022707,6,BSk,Cold Semi-Arid
100,33.88171198,-103.9547797,152,Shrubland,14.38733311,6,BSk,Cold Semi-Arid
100,33.94477503,-103.9547797,152,Shrubland,14.38733311,6,BSk,Cold Semi-Arid
100,34.00783809,-103.9547797,152,Shrubland,14.46802102,6,BSk,Cold Semi-Arid
100,34.07090115,-103.9547797,152,Shrubland,14.46802102,6,BSk,Cold Semi-Arid
100,34.1339642,-103.9547797,152,Shrubland,14.46802102,6,BSk,Cold Semi-Arid
100,34.19702726,-103.9547797,152,Shrubland,14.2063542,6,BSk,Cold Semi-Arid
100,34.26009032,-103.9547797,152,Shrubland,14.2063542,6,BSk,Cold Semi-Arid
100,34.38621643,-103.9547797,152,Shrubland,14.28068745,6,BSk,Cold Semi-Arid
100,35.39522534,-103.9547797,152,Shrubland,13.7061459,6,BSk,Cold Semi-Arid
100,33.88171198,-103.8917167,152,Shrubland,14.38733311,6,BSk,Cold Semi-Arid
100,33.94477503,-103.8917167,152,Shrubland,14.38733311,6,BSk,Cold Semi-Arid
100,34.00783809,-103.8917167,152,Shrubland,14.46802102,6,BSk,Cold Semi-Arid
100,34.07090115,-103.8917167,152,Shrubland,14.46802102,6,BSk,Cold Semi-Arid
100,34.1339642,-103.8917167,152,Shrubland,14.46802102,6,BSk,Cold Semi-Arid
100,34.38621643,-103.8917167,152,Shrubland,14.28068745,6,BSk,Cold Semi-Arid
100,33.56639669,-103.8286536,152,Shrubland,14.43718741,6,BSk,Cold Semi-Arid
100,33.75558586,-103.8286536,152,Shrubland,14.26854181,6,BSk,Cold Semi-Arid
100,34.1339642,-103.8286536,152,Shrubland,14.28856248,6,BSk,Cold Semi-Arid
100,34.26009032,-103.8286536,152,Shrubland,14.28402082,6,BSk,Cold Semi-Arid
100,33.94477503,-103.7655906,152,Shrubland,14.27397933,6,BSk,Cold Semi-Arid
100,34.07090115,-103.7655906,152,Shrubland,14.28856248,6,BSk,Cold Semi-Arid
100,34.19702726,-103.7655906,152,Shrubland,14.28402082,6,BSk,Cold Semi-Arid
100,34.26009032,-103.7655906,152,Shrubland,14.28402082,6,BSk,Cold Semi-Arid
100,33.50333363,-103.7025275,152,Shrubland,14.43718741,6,BSk,Cold Semi-Arid
100,33.81864892,-103.7025275,152,Shrubland,14.26854181,6,BSk,Cold Semi-Arid
100,35.52135146,-103.6394644,152,Shrubland,13.45593775,6,BSk,Cold Semi-Arid
100,33.88171198,-103.5764014,152,Shrubland,14.27333333,6,BSk,Cold Semi-Arid
100,35.58441451,-103.5133383,152,Shrubland,13.45593775,6,BSk,Cold Semi-Arid
100,35.64747757,-103.5133383,152,Shrubland,13.45593775,6,BSk,Cold Semi-Arid
100,35.71054063,-103.5133383,152,Shrubland,12.92072923,6,BSk,Cold Semi-Arid
100,35.07991006,-103.4502752,152,Shrubland,14.37906237,6,BSk,Cold Semi-Arid
100,35.52135146,-103.4502752,152,Shrubland,13.2858751,6,BSk,Cold Semi-Arid
100,35.58441451,-103.4502752,152,Shrubland,13.2858751,6,BSk,Cold Semi-Arid
100,35.64747757,-103.4502752,152,Shrubland,13.2858751,6,BSk,Cold Semi-Arid
100,30.47630683,-103.3241491,152,Shrubland,15.76227081,6,BSk,Cold Semi-Arid
100,30.53936989,-103.1349599,152,Shrubland,16.9720211,6,BSk,Cold Semi-Arid
100,30.53936989,-103.0718969,152,Shrubland,16.9720211,6,BSk,Cold Semi-Arid
100,30.53936989,-103.0088338,152,Shrubland,16.9720211,6,BSk,Cold Semi-Arid
100,34.19702726,-103.0088338,152,Shrubland,13.7608334,6,BSk,Cold Semi-Arid
100,30.28711765,-102.8827077,152,Shrubland,16.48387504,6,BSk,Cold Semi-Arid
100,30.35018071,-102.8827077,152,Shrubland,16.33766663,6,BSk,Cold Semi-Arid
100,30.22405459,-102.8196446,152,Shrubland,16.95339568,6,BSk,Cold Semi-Arid
100,30.28711765,-102.8196446,152,Shrubland,16.95339568,6,BSk,Cold Semi-Arid
100,30.35018071,-102.8196446,152,Shrubland,16.92372922,6,BSk,Cold Semi-Arid
100,30.22405459,-102.7565815,152,Shrubland,16.95339568,6,BSk,Cold Semi-Arid
100,30.28711765,-102.7565815,152,Shrubland,16.95339568,6,BSk,Cold Semi-Arid
100,30.35018071,-102.7565815,152,Shrubland,16.92372922,6,BSk,Cold Semi-Arid
100,35.52135146,-102.7565815,152,Shrubland,13.98822904,6,BSk,Cold Semi-Arid
100,35.52135146,-102.6935185,152,Shrubland,13.98822904,6,BSk,Cold Semi-Arid
100,36.15198202,-116.3782032,152,Shrubland,17.2341042,7,BWh,Hot Desert
100,35.83666674,-115.9998248,152,Shrubland,17.51966655,7,BWh,Hot Desert
100,35.52135146,-115.9367617,152,Shrubland,18.20141657,7,BWh,Hot Desert
100,35.83666674,-115.8736987,152,Shrubland,17.51966655,7,BWh,Hot Desert
100,35.07991006,-115.7475725,152,Shrubland,18.68054199,7,BWh,Hot Desert
100,35.77360368,-115.7475725,152,Shrubland,17.13087503,7,BWh,Hot Desert
100,35.26909923,-115.4322572,152,Shrubland,15.53050001,7,BWh,Hot Desert
100,35.07991006,-115.3061311,152,Shrubland,16.87287505,7,BWh,Hot Desert
100,35.07991006,-115.180005,152,Shrubland,16.87287505,7,BWh,Hot Desert
100,35.71054063,-115.0538788,152,Shrubland,18.81143761,7,BWh,Hot Desert
100,35.77360368,-115.0538788,152,Shrubland,18.81143761,7,BWh,Hot Desert
100,35.20603617,-114.9908158,152,Shrubland,19.40847921,7,BWh,Hot Desert
100,35.26909923,-114.9908158,152,Shrubland,19.40847921,7,BWh,Hot Desert
100,35.39522534,-114.9908158,152,Shrubland,18.20087512,7,BWh,Hot Desert
100,34.44927949,-114.9277527,152,Shrubland,21.61741654,7,BWh,Hot Desert
100,34.57540561,-114.8646897,152,Shrubland,21.26229175,7,BWh,Hot Desert
100,34.26009032,-114.8016266,152,Shrubland,21.42327118,7,BWh,Hot Desert
100,35.26909923,-114.8016266,152,Shrubland,18.58777078,7,BWh,Hot Desert
100,34.63846866,-114.7385635,152,Shrubland,21.56410448,7,BWh,Hot Desert
100,34.82765783,-114.7385635,152,Shrubland,21.1189789,7,BWh,Hot Desert
100,35.33216229,-114.6755005,152,Shrubland,18.58777078,7,BWh,Hot Desert
100,35.58441451,-114.5493743,152,Shrubland,20.23056269,7,BWh,Hot Desert
100,35.64747757,-114.5493743,152,Shrubland,20.23056269,7,BWh,Hot Desert
100,35.71054063,-114.5493743,152,Shrubland,19.9866871,7,BWh,Hot Desert
100,35.96279285,-114.5493743,152,Shrubland,19.96952097,7,BWh,Hot Desert
100,35.33216229,-114.4863113,152,Shrubland,18.69108327,7,BWh,Hot Desert
100,35.83666674,-114.4863113,152,Shrubland,19.57479123,7,BWh,Hot Desert
100,34.26009032,-114.4232482,152,Shrubland,21.9936041,7,BWh,Hot Desert
100,35.77360368,-114.4232482,152,Shrubland,18.45239588,7,BWh,Hot Desert
100,35.83666674,-114.4232482,152,Shrubland,19.57479123,7,BWh,Hot Desert
100,35.8997298,-114.4232482,152,Shrubland,19.57479123,7,BWh,Hot Desert
100,34.32315338,-114.3601852,152,Shrubland,21.9936041,7,BWh,Hot Desert
100,34.89072089,-114.3601852,152,Shrubland,21.51781217,7,BWh,Hot Desert
100,34.95378395,-114.3601852,152,Shrubland,21.51781217,7,BWh,Hot Desert
100,34.95378395,-114.2971221,152,Shrubland,19.61985405,7,BWh,Hot Desert
100,35.96279285,-114.2971221,152,Shrubland,18.57737478,7,BWh,Hot Desert
100,36.15198202,-114.2971221,152,Shrubland,20.16297881,7,BWh,Hot Desert
100,36.21504508,-114.2971221,152,Shrubland,17.8742706,7,BWh,Hot Desert
100,34.57540561,-114.234059,152,Shrubland,20.53302081,7,BWh,Hot Desert
100,34.89072089,-114.234059,152,Shrubland,19.61985405,7,BWh,Hot Desert
100,34.95378395,-114.234059,152,Shrubland,19.61985405,7,BWh,Hot Desert
100,35.83666674,-114.234059,152,Shrubland,18.57737478,7,BWh,Hot Desert
100,35.8997298,-114.234059,152,Shrubland,18.57737478,7,BWh,Hot Desert
100,35.96279285,-114.234059,152,Shrubland,18.57737478,7,BWh,Hot Desert
100,36.15198202,-114.234059,152,Shrubland,20.16297881,7,BWh,Hot Desert
100,36.15198202,-114.170996,152,Shrubland,20.16297881,7,BWh,Hot Desert
100,33.37720751,-114.0448698,152,Shrubland,21.12831251,7,BWh,Hot Desert
100,33.56639669,-114.0448698,152,Shrubland,21.6320835,7,BWh,Hot Desert
100,36.27810813,-114.0448698,152,Shrubland,18.55887477,7,BWh,Hot Desert
100,36.34117119,-114.0448698,152,Shrubland,18.55939563,7,BWh,Hot Desert
100,33.37720751,-113.9818068,152,Shrubland,20.82839608,7,BWh,Hot Desert
100,33.44027057,-113.9818068,152,Shrubland,20.82839608,7,BWh,Hot Desert
100,34.63846866,-113.9818068,152,Shrubland,19.63172936,7,BWh,Hot Desert
100,35.52135146,-113.9818068,152,Shrubland,17.30466668,7,BWh,Hot Desert
100,33.37720751,-113.9187437,152,Shrubland,20.82839608,7,BWh,Hot Desert
100,34.57540561,-113.9187437,152,Shrubland,19.63172936,7,BWh,Hot Desert
100,35.52135146,-113.9187437,152,Shrubland,17.30466668,7,BWh,Hot Desert
100,36.21504508,-113.9187437,152,Shrubland,19.73545837,7,BWh,Hot Desert
100,36.27810813,-113.9187437,152,Shrubland,19.73545837,7,BWh,Hot Desert
100,36.34117119,-113.9187437,152,Shrubland,19.10212493,7,BWh,Hot Desert
100,34.51234255,-113.8556806,152,Shrubland,19.63172936,7,BWh,Hot Desert
100,33.37720751,-113.7926176,152,Shrubland,21.90945808,7,BWh,Hot Desert
100,34.07090115,-113.7926176,152,Shrubland,21.33499996,7,BWh,Hot Desert
100,33.31414446,-113.7295545,152,Shrubland,22.34018763,7,BWh,Hot Desert
100,34.1339642,-113.7295545,152,Shrubland,21.33499996,7,BWh,Hot Desert
100,34.32315338,-113.7295545,152,Shrubland,21.85220853,7,BWh,Hot Desert
100,34.38621643,-113.7295545,152,Shrubland,20.46452085,7,BWh,Hot Desert
100,33.2510814,-113.6664915,152,Shrubland,22.75529194,7,BWh,Hot Desert
100,34.26009032,-113.6664915,152,Shrubland,21.50299994,7,BWh,Hot Desert
100,34.38621643,-113.6664915,152,Shrubland,20.75477107,7,BWh,Hot Desert
100,34.57540561,-113.6664915,152,Shrubland,20.07693744,7,BWh,Hot Desert
100,34.70153172,-113.6664915,152,Shrubland,19.07881236,7,BWh,Hot Desert
100,34.76459478,-113.6664915,152,Shrubland,19.07881236,7,BWh,Hot Desert
100,33.2510814,-113.6034284,152,Shrubland,22.75529194,7,BWh,Hot Desert
100,34.1339642,-113.6034284,152,Shrubland,21.00758338,7,BWh,Hot Desert
100,34.51234255,-113.5403653,152,Shrubland,20.07693744,7,BWh,Hot Desert
100,33.75558586,-113.4773023,152,Shrubland,20.86437496,7,BWh,Hot Desert
100,34.38621643,-113.4773023,152,Shrubland,19.07331244,7,BWh,Hot Desert
100,34.51234255,-113.4773023,152,Shrubland,18.73033309,7,BWh,Hot Desert
100,34.1339642,-113.4142392,152,Shrubland,19.99277099,7,BWh,Hot Desert
100,34.1339642,-113.3511761,152,Shrubland,19.99277099,7,BWh,Hot Desert
100,34.19702726,-113.3511761,152,Shrubland,21.43952099,7,BWh,Hot Desert
100,31.98982024,-113.2881131,152,Shrubland,23.0884579,7,BWh,Hot Desert
100,34.07090115,-113.2881131,152,Shrubland,20.47479161,7,BWh,Hot Desert
100,34.1339642,-113.2881131,152,Shrubland,20.47479161,7,BWh,Hot Desert
100,33.88171198,-113.22505,152,Shrubland,20.41331259,7,BWh,Hot Desert
100,34.07090115,-113.22505,152,Shrubland,20.47479161,7,BWh,Hot Desert
100,34.19702726,-113.22505,152,Shrubland,20.41577085,7,BWh,Hot Desert
100,32.0528833,-113.161987,152,Shrubland,22.24118749,7,BWh,Hot Desert
100,33.62945975,-113.161987,152,Shrubland,21.87424986,7,BWh,Hot Desert
100,33.6925228,-113.161987,152,Shrubland,20.57233326,7,BWh,Hot Desert
100,33.75558586,-113.161987,152,Shrubland,20.57233326,7,BWh,Hot Desert
100,31.92675718,-113.0989239,152,Shrubland,22.06766677,7,BWh,Hot Desert
100,33.6925228,-113.0989239,152,Shrubland,20.57233326,7,BWh,Hot Desert
100,33.75558586,-113.0989239,152,Shrubland,20.57233326,7,BWh,Hot Desert
100,33.6925228,-112.9727978,152,Shrubland,20.85804176,7,BWh,Hot Desert
100,33.88171198,-112.9727978,152,Shrubland,19.49770832,7,BWh,Hot Desert
100,33.88171198,-112.9097347,152,Shrubland,19.49770832,7,BWh,Hot Desert
100,31.92675718,-112.7205455,152,Shrubland,21.24277067,7,BWh,Hot Desert
100,32.11594635,-112.7205455,152,Shrubland,20.81466667,7,BWh,Hot Desert
100,33.88171198,-112.7205455,152,Shrubland,19.6902082,7,BWh,Hot Desert
100,31.80063106,-112.6574824,152,Shrubland,20.98352059,7,BWh,Hot Desert
100,31.92675718,-112.6574824,152,Shrubland,20.85154192,7,BWh,Hot Desert
100,31.98982024,-112.6574824,152,Shrubland,20.85154192,7,BWh,Hot Desert
100,32.4943247,-112.6574824,152,Shrubland,20.59831246,7,BWh,Hot Desert
100,32.55738776,-112.6574824,152,Shrubland,21.09799973,7,BWh,Hot Desert
100,31.80063106,-112.5944194,152,Shrubland,20.98352059,7,BWh,Hot Desert
100,31.92675718,-112.5944194,152,Shrubland,20.85154192,7,BWh,Hot Desert
100,32.36819859,-112.5944194,152,Shrubland,20.59831246,7,BWh,Hot Desert
100,32.43126165,-112.5944194,152,Shrubland,20.59831246,7,BWh,Hot Desert
100,32.55738776,-112.5944194,152,Shrubland,21.09799973,7,BWh,Hot Desert
100,33.50333363,-112.5944194,152,Shrubland,21.00633319,7,BWh,Hot Desert
100,32.55738776,-112.5313563,152,Shrubland,21.09799973,7,BWh,Hot Desert
100,32.74657694,-112.5313563,152,Shrubland,22.02131255,7,BWh,Hot Desert
100,33.06189223,-112.5313563,152,Shrubland,22.40635443,7,BWh,Hot Desert
100,31.737568,-112.4682933,152,Shrubland,20.78883338,7,BWh,Hot Desert
100,32.62045082,-112.4682933,152,Shrubland,20.19143732,7,BWh,Hot Desert
100,32.74657694,-112.4682933,152,Shrubland,20.58175,7,BWh,Hot Desert
100,32.43126165,-112.4052302,152,Shrubland,20.27622906,7,BWh,Hot Desert
100,32.62045082,-112.4052302,152,Shrubland,20.19143732,7,BWh,Hot Desert
100,32.68351388,-112.4052302,152,Shrubland,20.58175,7,BWh,Hot Desert
100,32.74657694,-112.4052302,152,Shrubland,20.58175,7,BWh,Hot Desert
100,32.93576611,-112.4052302,152,Shrubland,21.49039594,7,BWh,Hot Desert
100,32.43126165,-112.3421671,152,Shrubland,20.27622906,7,BWh,Hot Desert
100,32.62045082,-112.3421671,152,Shrubland,20.19143732,7,BWh,Hot Desert
100,32.68351388,-112.3421671,152,Shrubland,20.58175,7,BWh,Hot Desert
100,32.74657694,-112.3421671,152,Shrubland,20.58175,7,BWh,Hot Desert
100,32.93576611,-112.3421671,152,Shrubland,21.49039594,7,BWh,Hot Desert
100,33.31414446,-112.3421671,152,Shrubland,22.33316644,7,BWh,Hot Desert
100,31.67450495,-112.2791041,152,Shrubland,20.65341655,7,BWh,Hot Desert
100,33.2510814,-112.2791041,152,Shrubland,21.4212501,7,BWh,Hot Desert
100,31.67450495,-112.216041,152,Shrubland,20.65341655,7,BWh,Hot Desert
100,32.11594635,-112.216041,152,Shrubland,20.2387917,7,BWh,Hot Desert
100,32.24207247,-112.216041,152,Shrubland,20.01747942,7,BWh,Hot Desert
100,32.0528833,-112.1529779,152,Shrubland,20.02789609,7,BWh,Hot Desert
100,32.11594635,-112.1529779,152,Shrubland,20.02789609,7,BWh,Hot Desert
100,32.4943247,-112.1529779,152,Shrubland,20.57354124,7,BWh,Hot Desert
100,32.74657694,-112.1529779,152,Shrubland,20.78472932,7,BWh,Hot Desert
100,32.74657694,-112.0899149,152,Shrubland,20.78472932,7,BWh,Hot Desert
100,32.17900941,-111.9637888,152,Shrubland,20.53185407,7,BWh,Hot Desert
100,32.36819859,-111.9007257,152,Shrubland,20.75200009,7,BWh,Hot Desert
100,32.17900941,-111.8376626,152,Shrubland,20.53185407,7,BWh,Hot Desert
100,32.36819859,-111.8376626,152,Shrubland,20.75200009,7,BWh,Hot Desert
100,32.68351388,-111.207032,152,Shrubland,20.90187494,7,BWh,Hot Desert
100,32.74657694,-111.207032,152,Shrubland,20.90187494,7,BWh,Hot Desert
100,31.04387436,-105.0899149,152,Shrubland,16.02166637,7,BWh,Hot Desert
100,30.72855906,-105.0268518,152,Shrubland,17.74381272,7,BWh,Hot Desert
100,30.79162212,-105.0268518,152,Shrubland,17.74381272,7,BWh,Hot Desert
100,30.79162212,-104.9637888,152,Shrubland,17.09989576,7,BWh,Hot Desert
100,30.85468518,-104.9637888,152,Shrubland,16.38283336,7,BWh,Hot Desert
100,30.79162212,-104.9007257,152,Shrubland,17.09989576,7,BWh,Hot Desert
100,30.72855906,-104.8376626,152,Shrubland,17.09989576,7,BWh,Hot Desert
100,30.665496,-104.7745996,152,Shrubland,17.51639573,7,BWh,Hot Desert
